date,brand,product,current_price,original_price,discount_pct,discounted,page
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Oversized Linkin Park License Printed T-Shirt,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Straight Leg Jogger,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Essential Baggy Fit Jogger,17.6,22.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Regular Hooded Tracksuit,30.4,38.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Boxy Limited Edition T-Shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Rose Print Official T-Shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Regular Fit Jogger,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN White Oversized Tokyo Floral Print T-Shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Boxy Blurred Floral Print T-Shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Regular Fit Midweight Padded Hooded Puffer Jacket,36.0,45.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Muscle Fit Ribbed Vest,6.4,8.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Regular Fit Vest,6.4,8.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Straight Rigid Tinted Washed Denim Jeans,20.0,25.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN 7 Pack Black MAN Boxers,20.0,25.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Black Oversized Kyoto Floral Graphic T-Shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Regular Fit Crew Neck T-shirt,6.4,8.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Marvel Spider-Man License Printed T-Shirt,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Oversized Spider Man License Print T-Shirt,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Stone Oversized Guinness License Printed T-Shirt,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Oversized Boxy Long Sleeve Sleeve Italia Stripe Rugby Polo,24.0,30.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Man Active Lightweight Essentials Gym Regular Fit Raglan T-shirt,8.0,10.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Regular Fit Man Hooded Tracksuit with Piping,36.0,45.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Jersey Jort,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Short Sleeve Jersey Herringbone Shirt & Short Set,36.0,45.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Tall Sizes Available Add boohooMAN Tall Essential Straight Leg Jogger,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Kyoto Mountain Graphic T-shirt,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Relaxed Fit Denim Jorts,17.6,22.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Longline Fit Denim Jorts,17.6,22.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Basic Tonal 5 Pack Original Man Boxers,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Regular Fit Over the Head Hoodie,14.4,18.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Relaxed Fit Short,12.8,16.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Heart Embroidered T-shirt,9.6,12.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Oversized Crew Neck T-shirt,8.0,10.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Straight Leg Scuba Jogger,20.0,25.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Tall Sizes Available Add boohooMAN Tall MAN Regular Fit Midweight Padded Hooded Puffer Jacket,36.0,45.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN 5 Pack Black With Multi Waistband Man. Boxers,16.0,20.0,20,True,1
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Oversized Boxy Zip Through Hoodie,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Back In Stock Add boohooMAN Washed Chocolate Oversized City Of Angels T-shirt,12.8,16.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Black Oversized Boxy Graffiti Print T-Shirt,12.8,16.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Relaxed Fit Elasticated Mid Length Twill Cargo Shorts,14.4,18.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus & Tall Sizes Available Back In Stock Add boohooMAN Essential Baggy Fit Rigid Washed Jeans,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 3 Plus Sizes Available Back In Stock Add boohooMAN Regular Hooded Tracksuit,30.4,38.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus & Tall Sizes Available Add boohooMAN Essential Relaxed Fit Rigid Washed Jeans,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 2 Plus Sizes Available Back In Stock Add boohooMAN Essential Relaxed Fit Denim Jorts,17.6,22.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Oversized Zip Through Limited Graphic Hoodie,19.2,24.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Mid Length Mesh Tape Detail Basketball Shorts,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Essential Straight Leg Jogger,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Black Oversized Tonal Dragon Print T-Shirt,12.8,16.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Man Active Zip Pockets 7inch Basic Training Short,9.6,12.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Tall Sizes Available Add boohooMAN Tall Relaxed Washed Raw Popper Hem Cargo Trousers,28.0,35.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Essential Oversized Boxy Extended Neck T-shirt,8.0,10.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Extreme Wide Leg Jogger,17.6,22.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Essential Oversized Boxy Crew Neck T-shirt,8.0,10.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Back In Stock Add boohooMAN Oversized Boxy Stripe Long Sleeve T-Shirt,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Back In Stock Add boohooMAN Oversized Buckle Detail Embellished Checked Overshirt,36.0,45.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Oversized Crop Half Sleeve Mono Stripe Patch Shirt,20.0,25.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 2 Plus Sizes Available Back In Stock Add boohooMAN 5 Pack Black Man. Boxers,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Back In Stock Add boohooMAN Oversized Limited Edition Over The Head Hoodie,20.0,25.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Slim Panelled Zip Neck Interlock Polo,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN White Oversized Disney Cars License T-Shirt,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Tall Sizes Available Add boohooMAN Tall Essential Crew Neck Regular Fit T-shirt,6.4,8.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Regular Fit Spray On Teddy Graphic T-shirt,12.8,16.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Straight Leg Carpenter Black Jeans,24.0,30.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Back In Stock Add boohooMAN Muscle Fit Ribbed Knitted Jumper,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Black Oversized Kyoto Floral Graphic Hoodie,24.0,30.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Relaxed Acid Wash Jeans,22.4,28.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Black Oversized Boxy Zip Through Ofcl Man Printed Hoodie,24.0,30.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Back In Stock Add boohooMAN Relaxed Fit Washed Knee Dart Jeans,22.4,28.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Essential Wide Leg Jogger,17.6,22.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus & Tall Sizes Available Back In Stock Add boohooMAN Essential Slim Fit Rigid Washed Jeans,16.0,20.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 2 Plus Sizes Available Back In Stock Add boohooMAN Essential Muscle Fit Soft Touch Knitted T-Shirt,17.6,22.0,20,True,2
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Add boohooMAN Essential Slim Fit Crew Neck T-Shirt,6.4,8.0,20,True,3
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Tall Sizes Available Add boohooMAN Tall Essential Straight Fit Joggers,16.0,20.0,20,True,3
2026-09-19,BoohooMAN,WITH CODE: TAKE15 Plus Sizes Available Add boohooMAN Man Active Gym Muscle Fit 2 Pack Ribbed Vests,17.6,22.0,20,True,3
